aoa,cl,ma,re
15.40952888,1.4334088,0.145034114,208664.397
17.70828691,1.7542719,0.147402288,407840.4697
13.63394941,1.4294072,0.143010544,208274.7949
18.12349217,1.5594797,0.145517128,376775.9785
16.10906304,1.5760143,0.1412576,343468.964
12.51775814,1.4144568,0.143790778,329140.9828
14.65294198,1.5531952,0.143141314,259128.201
12.24481315,1.4480685,0.140989483,350494.0937
2.75137682,0.68943643,0.142475584,323244.4392
17.18486837,1.5795987,0.142273111,395148.2398
18.08672959,1.3204813,0.142603269,367993.6034
15.5773757,1.6063165,0.143686946,332890.5632
19.52138296,1.3850609,0.142220344,422425.3375
14.20852473,1.5441429,0.144437713,433016.6163
16.27747599,1.6268618,0.146268796,426771.217
18.02231153,1.4884844,0.144174019,408207.1246
15.23459251,1.6479863,0.147957248,397610.8793
15.36980716,1.4915089,0.143949918,233029.4396
12.25313165,1.3835213,0.146681305,208033.4259
12.27969279,1.3863822,0.146475727,390209.1629
14.2915069,1.4358784,0.148870378,246301.3829
13.40838103,1.5593239,0.144861524,361788.8993
7.070586174,1.0595793,0.146883693,247762.7836
8.412673703,1.1698166,0.147814691,350474.3402
13.45074371,1.5226551,0.145208453,278312.1206
4.071933906,0.82089113,0.14398333,403380.0211
18.74328486,1.4290985,0.146231179,300924.8755
13.2520488,1.4700169,0.14111723,424971.3311
15.72068003,1.3485804,0.145323395,271060.4866
13.17231333,1.4005767,0.148271197,252518.4226
15.30663121,1.5628688,0.148804012,289362.1056
14.00453894,1.4990746,0.147514467,282855.1037
5.728081441,0.96628752,0.143578199,389021.4823
12.71424171,1.4113397,0.146993121,296939.5992
18.92378426,1.3061479,0.147154333,262283.5274
13.53370021,1.4276881,0.144366663,326145.6121
12.69256232,1.4150727,0.143603518,373302.8327
18.10061466,1.4776689,0.149365551,338410.7179
14.14070662,1.6368524,0.149415831,360746.8117
14.01578276,1.5261959,0.146733914,223802.1724
15.94193412,1.6750597,0.145708985,424256.7525
12.70522183,1.4595255,0.142791555,372051.0079
18.64443195,1.5454431,0.141119729,349870.2201
15.96664637,1.7058544,0.147504352,324865.0402
12.29306053,1.4500771,0.146678251,318901.4775
2.677335365,0.66421692,0.149021888,322768.7985
13.07416664,1.5183093,0.141679392,221366.6002
6.87733928,1.0271527,0.141083442,322126.4303
16.76215835,1.5349005,0.144574252,308026.8118
17.70071811,1.5106728,0.148146953,311016.4344
16.56173605,1.3762259,0.148027156,234779.6281
15.03735905,1.6106228,0.144925087,273442.4606
16.9152212,1.5061047,0.142946661,319831.8992
14.90629074,1.6234569,0.146200421,368679.3796
18.61368591,1.4002985,0.141356789,325382.9014
0.727022091,0.49002709,0.146510049,216870.0415
12.91424403,1.4256399,0.14108696,236959.9923
16.04568309,1.5617656,0.149016295,411118.4332
14.74462686,1.5363869,0.144061113,354869.5067
16.98605488,1.5784902,0.141337067,274028.6208
18.4142915,1.2449356,0.145525253,311876.5872
14.47067467,1.5270951,0.145418693,224160.5012
12.34602256,1.4049762,0.141178697,376451.0667
19.06103938,1.5925035,0.147462916,328366.6972
18.15336657,1.603635,0.148008221,422868.7928
2.468983839,0.67720136,0.148385325,217632.2752
3.762699766,0.72005983,0.14941182,304173.3436
17.88955798,1.5228759,0.1464683,383702.2773
13.18049708,1.5476162,0.145698372,357688.2155
17.62720691,1.4012964,0.141711052,265312.9715
17.4758933,1.449172,0.143237881,259878.0461
17.28491788,1.4401679,0.141745076,411392.2563
1.119573023,0.50920293,0.144444731,384624.8632
12.39078111,1.4510769,0.141352069,410999.3838
13.35055066,1.5116837,0.144317087,428744.8247
16.79945239,1.7030581,0.147151926,422277.3511
17.77181269,1.4246504,0.141260162,433632.4892
18.39380608,1.477419,0.146067037,339281.8786
12.93427941,1.4948546,0.147282863,315121.9929
8.631304387,1.1953778,0.142503928,396087.3361
12.85416723,1.4479363,0.142434972,398502.6067
13.29776451,1.4280215,0.14924504,210531.76
13.64583477,1.5589966,0.146594766,259337.234
14.08848842,1.5797715,0.146237301,399715.2053
19.18560538,1.5039538,0.142352393,416454.9008
14.57410567,1.5649986,0.142285611,274714.9854
15.17188494,1.6530972,0.141192683,348450.243
14.21721261,1.615118,0.145056048,242677.5328
18.16231086,1.5222104,0.141331988,312399.5066
16.45689763,1.5622908,0.1446187,335509.7151
12.38583715,1.386506,0.144504372,355029.9286
3.094558412,0.69828131,0.141300655,337225.7769
14.71462761,1.5018163,0.142032621,387232.7856
2.937476364,0.70687803,0.148852735,430570.6748
17.21131233,1.4115274,0.146735571,390249.1298
19.02686522,1.4799919,0.14575694,228675.8303
14.00725526,1.5584254,0.147610261,356876.9686
0.455791292,0.46613505,0.144127512,337954.8926
0.76913731,0.46542152,0.141171189,261216.3282
16.82381102,1.5711883,0.144959871,245838.2182
14.96579559,1.5344254,0.141768274,209396.0164
16.72329435,1.4174415,0.148830942,310271.7103
12.85153627,1.4290813,0.148329157,211078.4818
14.61980978,1.5539433,0.146156622,317073.5001
15.62005972,1.5155362,0.141202642,287463.5165
13.03742435,1.429312,0.144071347,388637.3502
14.99424703,1.4847558,0.147444181,337053.9927
14.21249378,1.5050855,0.147488923,428800.5321
13.26703626,1.4724933,0.147899351,226297.0734
4.934103204,0.87249423,0.141538577,273098.7918
14.32090478,1.5343808,0.148967369,223579.0134
7.116053925,1.1181059,0.148099535,408787.6634
19.1132765,1.5950602,0.144877877,368294.1486
13.79445268,1.5013377,0.144816852,244840.958
7.850793126,1.1722604,0.144274155,376112.793
18.85869553,1.6454701,0.146626648,408591.0056
14.4684525,1.4443793,0.143642457,240874.7405
0.420028277,0.449472,0.148503736,319228.3327
16.90050195,1.5224942,0.146819263,288331.8483
17.15629579,1.5461745,0.146657847,366677.6674
13.6380363,1.5281316,0.149373922,255236.2626
1.329586461,0.5329528,0.143837817,210421.7427
18.35587751,1.5884659,0.144856135,393088.7338
15.08199006,1.4324732,0.141448928,301622.4532
12.14918493,1.416778,0.143805801,266066.4946
0.534895621,0.47120108,0.146310799,411634.5761
19.79590494,1.4121701,0.144348496,294798.9483
19.65624714,1.2572544,0.146080033,362084.3629
14.0714506,1.4765456,0.148567246,403561.3783
18.8722991,1.4856943,0.141682428,388362.3224
16.3838334,1.6110173,0.141296479,299220.3503
19.73154621,1.5019232,0.141577413,382466.2994
15.56100913,1.6221398,0.14441032,218506.4088
18.11979902,1.501356,0.143333899,296802.6555
12.18078188,1.3960583,0.144868512,314157.2016
18.30425546,1.302324,0.144365768,261050.2151
16.31015252,1.5645461,0.147490446,320263.7293
19.88896174,1.0788354,0.144396534,422152.9044
13.5028097,1.5298687,0.148126303,371216.0118
15.5928763,1.5202675,0.146096745,359953.6371
16.97259861,1.6088754,0.143142682,266839.7117
12.94239736,1.5398944,0.141817163,355541.2076
16.91831391,1.4779924,0.144384757,371239.9339
12.450181,1.4715466,0.146216056,425613.2357
3.055052411,0.72475452,0.147556244,257929.2103
13.03840954,1.4683897,0.141361047,270884.0724
18.89818214,1.3564977,0.14872206,402694.4624
9.624014703,1.2279751,0.143768085,257364.7559
16.33004067,1.6243083,0.141455181,420404.8743
16.19418832,1.4662167,0.147499188,291874.7889
15.99333798,1.5770634,0.146574888,325106.1719
15.21991834,1.421342,0.148511571,368580.3999
14.00143743,1.5498145,0.148737074,246186.6824
14.25171286,1.5752109,0.147411288,374080.4909
15.20180819,1.6297324,0.144012789,257826.7501
1.790570144,0.5669769,0.142481967,305683.7339
12.39641081,1.4477291,0.145562064,423758.7259
15.15048233,1.6533004,0.141251078,387377.8293
19.60097308,1.6318398,0.145135058,387140.1512
15.23776912,1.6236556,0.142841286,282956.8208
16.06230447,1.6088727,0.144226449,374248.8554
12.49693216,1.3770771,0.141504947,206374.0024
12.51562513,1.4596636,0.14622549,368970.9299
16.56960308,1.44095,0.141429772,222673.9985
18.26169003,1.5736308,0.141879425,432332.136
15.24111503,1.5027495,0.143243573,297609.3718
12.7504397,1.5138003,0.145840118,302113.0117
0.906200067,0.46648719,0.149036666,325438.2282
2.373048352,0.65160911,0.141823706,258045.336
13.96379793,1.5012807,0.145231283,301316.7984
19.73953401,1.1528595,0.142284284,367229.3583
10.35623008,1.3203048,0.144944026,390969.0791
14.43347861,1.6425337,0.144784537,433278.693
13.15649326,1.5215998,0.147279809,420077.693
18.75974936,1.29908,0.141038239,216940.9885
18.85704208,1.3034968,0.147925367,229143.8533
3.141127173,0.74130558,0.143742944,391808.1805
15.08430269,1.5523544,0.141369881,347961.0222
13.17789784,1.4760466,0.145774443,230641.0358
19.70712973,1.5414439,0.144799658,409585.1971
13.96739788,1.5910752,0.144103215,244526.7553
12.76063852,1.5059751,0.148710667,359257.8449
16.18324494,1.4939744,0.141378764,251253.6677
19.40499702,1.5167655,0.147128667,340582.7499
16.16650629,1.6410382,0.148346211,371547.308
1.681554627,0.55224986,0.145369671,287614.9816
12.92414594,1.480711,0.141759712,297131.6569
12.14585203,1.454754,0.144759211,241661.9574
16.68854578,1.3856336,0.146195682,309759.6483
19.5099837,1.4151679,0.146105094,274078.6264
13.37054732,1.4247172,0.142952844,318474.7431
16.5646155,1.625959,0.142698974,324414.2442
15.6143627,1.6163017,0.146206075,403093.1142
17.09902647,1.5794712,0.143829904,383465.9636
19.81242705,1.3650204,0.142436047,392847.3305
8.766965523,1.1619962,0.143073111,225888.5379
8.736233762,1.1935203,0.14742296,339603.3486
17.4441477,1.5587392,0.141025947,435121.2041
15.57002718,1.5101157,0.148243622,382661.7638
13.3910292,1.4734604,0.148786356,406530.5927
1.504143962,0.53215191,0.142447599,364810.9874
17.30572219,1.5787736,0.149391166,305887.3274
13.74240271,1.498945,0.145456938,312149.4493
18.77824795,1.310029,0.142617105,350009.5732
16.29016792,1.3735099,0.147788018,327434.9449
12.61234059,1.4926521,0.141573456,298430.9752
18.02028069,1.4137322,0.144028737,313018.3251
19.71570444,1.2595618,0.141289253,227713.1654
16.95674892,1.4244118,0.142194782,301730.475
14.95755891,1.5055769,0.142314329,290080.362
16.75899466,1.4468098,0.148694646,300782.9138
18.49154865,1.4321638,0.146963573,241931.1906
18.09985934,1.4564135,0.146492059,352649.6566
14.15623496,1.6394586,0.142971775,302740.2408
2.254572603,0.61316367,0.143664856,264639.0114
14.04362882,1.3611145,0.147161811,216732.4104
12.54337748,1.4342967,0.146061415,424596.7616
5.122780791,0.93435687,0.141130126,305943.334
12.62714695,1.3888462,0.145669392,313838.4939
4.676813565,0.87634837,0.149157659,401700.4961
14.42670709,1.5739605,0.148321475,253324.856
19.33620038,1.3044373,0.146994909,322205.7893
16.29853883,1.48543,0.142232364,245804.5907
16.14640094,1.3921615,0.143716859,226756.317
15.48493266,1.6877656,0.144945139,389300.0324
3.948470378,0.80775536,0.141495534,296114.1476
17.66564753,1.7058419,0.143094234,427928.4106
12.61902722,1.5157944,0.147195868,341549.2475
16.80964081,1.5676388,0.147210732,371701.7484
4.380657088,0.83484496,0.146558969,420776.1202
12.74141881,1.4215426,0.146128859,250564.4505
14.18017933,1.5184809,0.142934409,312585.1676
17.05395113,1.4741659,0.148100376,281583.0064
14.3080804,1.4720284,0.142249898,211710.6426
4.706369585,0.89292249,0.142463001,343148.0308
13.39430368,1.4765103,0.141457129,235200.8709
14.46653499,1.5622583,0.147383177,418992.2234
18.59683559,1.275757,0.14511154,212791.9384
4.466385006,0.8446686,0.144804158,381694.9419
12.81599545,1.4406242,0.14611534,396316.1837
18.89783258,1.4875798,0.143106644,239281.3778
19.13858968,1.1993214,0.141891308,231188.8646
16.88375076,1.5264558,0.147248186,321917.428
17.30679153,1.481887,0.147643197,297306.0381
1.929492932,0.57526253,0.14653649,253591.8937
18.69732868,1.4086649,0.141388419,359530.0725
13.25134313,1.4772026,0.146379049,295281.9064
4.871504385,0.86618794,0.141569454,246827.1472
16.19126189,1.5861054,0.14193371,342499.2194
4.311978517,0.81878782,0.14521678,267316.675
6.910516933,1.044168,0.142341581,242465.7852
15.98473666,1.472142,0.145364976,280366.5115
19.47774375,1.4730317,0.141346758,336767.4349
7.547355225,1.1237245,0.145638886,434853.3305
19.70239069,1.3792522,0.146338159,405442.4301
16.56323362,1.538195,0.144279411,281552.0939
12.26665729,1.4302232,0.144427965,255202.7207
0.474964891,0.46054419,0.145699714,300253.7812
15.93267244,1.5854053,0.144632426,321413.1842
13.32230773,1.4988554,0.146707851,213018.1077
17.02929196,1.5439133,0.141090732,394348.4196
13.94182908,1.5059158,0.148479328,306870.642
12.81031497,1.4873028,0.145950533,418926.4403
18.05600387,1.4394615,0.14250771,435012.447
18.89276683,1.394011,0.14798852,294504.8694
15.35659804,1.6379859,0.14304276,427058.6165
18.09230227,1.4788807,0.148206984,412897.6337
17.68250853,1.4931999,0.14457624,212876.2526
13.73564243,1.4784378,0.147993303,213346.5899
3.124437714,0.7121147,0.14867542,315045.3124
16.7166531,1.4983707,0.148765709,365402.1501
17.87637165,1.6053193,0.145737092,362955.8329
15.12314462,1.6900506,0.144727145,420244.5184
3.842373759,0.79361018,0.14416961,420358.3247
13.82804504,1.6122836,0.144831694,403239.9878
1.606169697,0.54933492,0.146687346,399543.9354
11.54421596,1.3513501,0.146694088,389108.58
18.34444336,1.5354699,0.14266991,344106.6755
14.98362443,1.561602,0.149082718,391222.8661
4.854937175,0.88100447,0.147835587,259464.4523
12.87399227,1.4958867,0.143329672,386813.5491
14.53922681,1.5722131,0.141061499,307445.8136
0.651451886,0.4603282,0.145707081,283300.1065
14.61148926,1.6040387,0.148653415,389719.7694
12.12441065,1.3841495,0.148187712,365053.3986
15.70614925,1.5097733,0.148453877,265214.3941
16.87429023,1.463528,0.141662276,371616.7075
15.96999721,1.6537426,0.145876266,396911.3332
15.75071432,1.4020855,0.14230295,251130.0189
18.5212309,1.2712992,0.147906525,210924.1202
16.1436567,1.4497045,0.146281422,347579.7211
18.2993272,1.4690362,0.148528342,267156.4564
19.04136481,1.3250499,0.143862881,244948.6002
16.52208681,1.5154291,0.1412446,328965.6221
19.17275849,1.2474635,0.146619499,433343.9537
15.95759527,1.5853423,0.14163333,340710.2166
16.06704632,1.4424164,0.14142306,381435.8619
14.89785428,1.3978102,0.141644524,309559.8317
10.50902262,1.3263904,0.148821631,309014.9909
19.26904585,1.3408927,0.143226046,228298.9093
8.632514571,1.2157219,0.14336491,355730.6631
0.272145089,0.39676976,0.146732069,211481.0642
19.97061814,1.0146547,0.149027321,245563.4252
12.26382331,1.4530927,0.144667342,408320.175
16.40501268,1.4590305,0.143118704,280622.2293
12.72570636,1.4487995,0.147516177,284245.1664
16.93737658,1.5511535,0.144209235,216847.6312
12.83129018,1.5003622,0.144479758,402597.3771
17.29793709,1.3730281,0.143089278,297997.3789
16.95982739,1.3912869,0.146870815,347539.9421
1.277810147,0.49951061,0.147712601,229496.5344
13.28759282,1.475292,0.148403592,349283.8074
19.16634655,1.3707922,0.143370684,340023.7626
12.8521709,1.4337486,0.143927117,326194.0971
13.22698304,1.5046876,0.146754515,422008.5209
19.86976338,1.1693778,0.147303914,313170.9787
15.28849266,1.5984823,0.142035068,383809.6289
14.85886839,1.5878165,0.14567278,406733.7346
15.38686571,1.5243276,0.14745282,246151.0347
16.83613056,1.6608588,0.141558897,321196.2374
12.78020924,1.4816494,0.141103774,416758.8894
19.0557665,1.4746915,0.143061745,407047.7794
1.297972869,0.51749735,0.146982799,307878.2303
14.79689737,1.5965601,0.143176027,369975.8755
13.43857613,1.5083056,0.143678596,425386.0209
16.65956408,1.634515,0.147782463,406418.24
17.52966155,1.5051389,0.146370065,225019.7413
16.09793954,1.4652303,0.148477389,309492.5791
17.41790111,1.4432055,0.143234353,260847.2431
15.25458453,1.611525,0.146749593,399448.677
10.18933158,1.2849946,0.142390618,214605.0825
15.261553,1.6488284,0.148822805,433609.5939
2.176783595,0.59744947,0.144212215,431847.4534
13.25894998,1.5230492,0.142119828,418494.5517
15.81742149,1.4433104,0.148283299,304469.3213
3.224643412,0.71889372,0.146068976,348399.9447
17.06233002,1.4701471,0.147724747,279827.4666
10.93278664,1.2926022,0.144713821,209024.5991
16.86029923,1.3944838,0.145876723,250334.882
17.61213263,1.3908624,0.149186206,411905.3272
12.13985392,1.3771161,0.14296222,265779.487
14.97239154,1.603065,0.14400819,320527.3575
12.28765745,1.4636968,0.144296615,334199.5817
12.63300887,1.4600955,0.144531463,424399.3691
11.95139698,1.3674373,0.142748527,389526.5818
15.00058429,1.5284776,0.14479734,253675.7955
14.53306234,1.6328575,0.144980123,339116.8519
18.18495254,1.7075202,0.141548547,416531.7301
18.57113125,1.1970869,0.147435536,409835.1909
16.22814668,1.5304949,0.147946465,353547.6024
15.93634187,1.5417573,0.146076659,417755.1894
13.90865248,1.5675045,0.147895249,426856.2657
13.69844853,1.5328704,0.149165907,327681.0851
16.57531697,1.4314263,0.147266426,345121.7017
17.58080598,1.3511281,0.146686229,284129.7954
17.17867704,1.5586532,0.145749566,413560.728
16.84213031,1.5885044,0.1485274,424440.7783
17.03225339,1.4404545,0.141844419,304330.1272
15.57888467,1.4141206,0.148755042,223495.5072
15.72680237,1.3964132,0.141254279,383333.7793
17.87294865,1.4699465,0.141750642,359791.2319
0.597632876,0.45969234,0.146099463,230828.0443
14.34016311,1.5274892,0.143771522,327956.8377
17.13208937,1.4798366,0.146986351,350819.258
6.026669561,0.9444223,0.145897719,294313.555
17.32063593,1.4792398,0.146123772,358707.9317
13.30546427,1.5938936,0.142440217,377222.6033
18.4797122,1.4886126,0.146478458,385275.9517
14.65657816,1.5150288,0.141672591,338842.0874
14.72474355,1.5143484,0.146951435,279258.0665
12.79864051,1.4697912,0.141204383,226394.5841
3.977504411,0.81617494,0.14730833,279295.1178
13.71916285,1.5338806,0.149146804,402372.4451
12.98803245,1.4760249,0.144312096,432652.3231
18.20009669,1.4032745,0.148167445,361030.2529
12.69131633,1.4738537,0.144355886,366854.6496
13.54591241,1.4909226,0.142450574,410819.6569
18.25870397,1.3968003,0.143421166,315949.2182
15.89065934,1.6644775,0.14331728,400933.0265
17.40914115,1.3479939,0.142944231,228005.3191
17.83167904,1.3357684,0.141645515,365831.9084
3.80460583,0.78651711,0.147750991,264571.1262
17.39513504,1.5046147,0.14852148,319363.0032
15.05459617,1.6711277,0.14139905,278406.0948
5.661826952,0.9664165,0.145637068,321941.8729
19.19802991,1.3002301,0.14570306,402901.355
0.312911208,0.43443471,0.142261965,346410.0451
18.64864449,1.4116289,0.149099761,334505.5255
17.44654096,1.4815413,0.146728556,351951.3784
17.81953423,1.50414,0.147919992,433254.0685
14.69543417,1.5009693,0.143955306,289090.2383
11.23134031,1.315984,0.144271672,234412.5947
6.058117611,0.96990184,0.149140162,301687.4228
13.09487179,1.4259757,0.149361312,268031.165
12.17898199,1.4468438,0.143934546,257988.2106
15.11793508,1.4966234,0.14112377,207443.9956
19.84656113,1.3651708,0.143554563,414581.0935
12.15998201,1.3672054,0.142642797,265866.5166
3.475470112,0.72655771,0.141582766,229700.3131
12.90198413,1.4176163,0.144435721,240744.203
16.90981313,1.4263197,0.147113584,361656.0836
16.30187915,1.5884039,0.143159549,308178.2439
19.85799227,1.3189493,0.147679806,235850.6693
17.34442035,1.3488817,0.147290682,253974.1059
13.92872962,1.5273976,0.142552859,286701.0589
13.25515322,1.5789416,0.145442048,384069.6112
11.27497101,1.3417799,0.141969429,336914.4378
5.72275601,0.95430586,0.145721651,286968.5182
13.9105738,1.5264811,0.141342165,354937.274
14.83032955,1.579418,0.141393896,248742.9687
13.51030797,1.5182221,0.147541553,370853.1086
15.20947077,1.5031481,0.147070349,277291.4215
18.94888363,1.3480234,0.148716614,328767.9525
18.50320358,1.2908236,0.141465298,246874.4997
15.5022424,1.667823,0.146032671,383595.2915
18.61455826,1.6670639,0.146422079,431494.9535
12.42640489,1.3758298,0.142243277,233871.5723
14.1092423,1.5425424,0.141602544,312925.1518
14.8780975,1.5697733,0.146712957,376543.0311
1.865865394,0.56456415,0.145220304,299916.7523
19.71896195,1.5093044,0.141229494,393632.1512
18.19316839,1.6535761,0.146930561,408675.8018
18.03689726,1.3935256,0.144724645,355632.0855
17.19521028,1.5530741,0.148770478,352524.3916
8.383489907,1.1613903,0.149191041,337860.9988
1.713670175,0.58309275,0.147446778,309166.9325
14.2874649,1.5439608,0.147703637,420633.5372
14.25515345,1.4682601,0.148637866,304823.6805
19.81887614,1.1739362,0.147839903,372713.2561
15.50416345,1.4276994,0.142180053,291339.8399
9.572982625,1.2762423,0.145871696,434646.425
16.85663126,1.68881,0.147764357,419378.8058
10.00122805,1.2904152,0.141551965,218710.6266
10.89346092,1.3823052,0.149251646,321790.3508
1.234009946,0.55830129,0.14168464,363624.1579
13.06830419,1.4782686,0.146116019,233440.3431
12.96007254,1.4025243,0.147656383,219579.2738
18.48242586,1.655473,0.142589502,380620.2545
1.034136146,0.4893804,0.147218694,298744.9255
13.10513888,1.3982889,0.146210634,219099.3026
13.66924333,1.5506371,0.146878435,361079.5003
12.88528071,1.4998858,0.148088319,365311.6152
8.273831535,1.1943817,0.141095724,402918.8438
17.41276671,1.3438217,0.148005923,267366.3701
4.058030026,0.83231215,0.148826165,367586.6227
13.13499281,1.5129394,0.145547385,306370.9401
2.595546223,0.65300582,0.14468552,251435.3216
12.95168807,1.4421174,0.147687052,308548.9949
14.03296445,1.491406,0.14614057,234197.9237
15.18144362,1.5121815,0.141731488,415609.4005
0.4816104,0.431905,0.148872858,313116.3399
18.17310174,1.5732354,0.14486665,254410.5545
14.90505814,1.6035576,0.144514425,273913.0998
14.37312476,1.5658604,0.142128858,291293.8133
16.42527718,1.4687654,0.143868891,223955.1563
12.957272,1.4495344,0.141541052,426065.8348
15.77580253,1.5820813,0.147664059,290404.2353
14.91555412,1.6177852,0.144878892,372383.5521
19.59704054,1.2186462,0.149258732,245139.4953
14.27168425,1.6228363,0.148451917,366661.1841
17.92694107,1.6639758,0.146196831,376187.2438
0.758178302,0.45189902,0.141915914,208124.699
16.07271672,1.648778,0.146857341,408638.3281
18.54002627,1.3981733,0.142879618,231620.4251
5.814334834,0.97230533,0.141897093,368997.9889
15.16958285,1.5444587,0.145217223,315391.2235
16.83560163,1.5248004,0.142038593,239531.5801
18.46116272,1.6927427,0.141496876,380063.7809
19.09534325,1.2769223,0.149316498,356567.3046
13.11486298,1.5090957,0.147574955,287000.1267
4.490239135,0.83086045,0.141153715,238104.9592
16.44040533,1.4387065,0.145557719,344419.1789
18.45269736,1.2725238,0.145251594,375191.7655
14.12714604,1.5907431,0.14592347,312903.5785
15.94904771,1.6664018,0.149289759,415814.1332
17.22445669,1.6031271,0.147186929,290705.0131
14.228264,1.6014542,0.148415865,409264.5712
13.31019793,1.5174507,0.149003215,307722.6131
17.77596854,1.5360044,0.144162248,428633.6558
15.58834911,1.5245569,0.143909456,288675.8578
12.19566166,1.4416314,0.145605464,349100.1932
17.99873065,1.4558625,0.144755738,382631.2935
15.22404348,1.5721105,0.143630983,365583.3969
14.38760605,1.5043971,0.144634865,212747.6037
4.4181252,0.86685035,0.143536509,231996.7583
17.54144317,1.6724801,0.141565258,405625.7211
12.16660001,1.4623414,0.148230565,362524.997
14.917894,1.5155023,0.144378151,338944.4789
12.09694816,1.4468966,0.144547766,312286.3692
9.138992609,1.2341927,0.146168474,303795.7315
12.67502739,1.4847968,0.148013659,332993.3835
19.78365716,1.3915215,0.143726305,317873.6453
16.47716664,1.3958064,0.141649073,279072.9053
17.41075913,1.4523132,0.143879109,350298.7822
14.78056754,1.5485884,0.147277499,426195.8773
18.15513501,1.4253122,0.144130757,334556.2142
12.07111391,1.3824576,0.141341667,243632.5712
18.4025347,1.5176986,0.143357259,271573.4955
1.068866605,0.50158251,0.145821031,280118.3405
14.43798525,1.5708425,0.141560525,323595.9
18.70212693,1.2536364,0.143504572,226070.1581
12.07577446,1.3645679,0.14813229,293317.3318
12.34998413,1.3741834,0.147405768,317394.409
0.204811555,0.41368958,0.145830051,403487.9056
15.09942672,1.3655844,0.141272198,277814.0947
18.02492871,1.4150585,0.145469058,329464.379
17.93025718,1.5265243,0.146269805,384343.8784
9.693133693,1.245476,0.145614808,247625.3504
16.16194468,1.5762396,0.14781884,238341.609
12.53026265,1.3839102,0.140982726,220844.0602
15.87939599,1.5752596,0.143791858,274577.7499
15.76794977,1.5427048,0.145853505,231736.363
17.31396105,1.3534045,0.144148191,232296.4581
13.49395462,1.4869569,0.144785254,302128.8392
16.27836213,1.4096462,0.14908045,243392.1889
12.09050578,1.4044176,0.144984206,406788.0333
16.71055045,1.4439697,0.143123725,404647.0347
18.73548901,1.1072038,0.148484292,216305.8578
13.82052391,1.5895635,0.14256343,388760.8793
17.96352212,1.5136524,0.146880175,211833.1555
18.09447371,1.5457383,0.1417371,398729.1384
19.5898476,1.1696404,0.146999461,264471.9655
12.76464456,1.4588353,0.147056598,350363.5932
14.48196133,1.4920303,0.145893613,337551.4435
13.94665605,1.548195,0.14246471,234702.7704
14.89576277,1.5773585,0.141792935,336262.1246
15.64371343,1.5446098,0.147991621,282336.6054
16.46056602,1.6981194,0.145325063,317155.98
16.1688687,1.6699081,0.146327095,365622.73
16.49925724,1.5197257,0.148369499,243913.2601
19.53124334,1.3113533,0.144650233,285959.7651
16.39788429,1.501135,0.14836058,278851.3303
10.76938951,1.276573,0.145033715,222022.6463
15.44800053,1.6066239,0.144379833,379431.5323
10.42900223,1.3410523,0.143832532,308060.5589
15.40742954,1.5074911,0.144554873,273234.6744
16.60295471,1.6435653,0.143796161,373443.1116
13.49083367,1.5654161,0.141371117,394932.6707
14.40171129,1.4781897,0.145947009,278512.6036
17.83746103,1.6514877,0.141756923,351435.911
17.76842971,1.5102298,0.14566438,275655.5334
2.269721894,0.6368951,0.14886474,394810.2317
16.45161257,1.5108837,0.141479038,323835.2764
5.318654716,0.9138288,0.142227475,346617.1309
3.260630823,0.7084093,0.147495752,273569.1871
4.154465608,0.80588503,0.140955537,419083.7789
12.3119818,1.4168128,0.148895983,325110.3373
13.55861935,1.4663203,0.141986769,244171.3013
10.41747476,1.3087793,0.14368146,265162.6354
13.95948966,1.6076208,0.148272992,434572.8015
7.560509723,1.1090917,0.143378824,223327.609
13.71058843,1.5097947,0.141108541,417338.1071
1.557892226,0.54302208,0.149097851,292945.4478
12.79599272,1.5200837,0.140972413,406256.2697
16.82563417,1.6536268,0.149334766,377434.786
12.50891477,1.3585225,0.146668421,243520.9667
17.50886513,1.4722781,0.148648605,262024.9046
10.49467367,1.3153155,0.14899953,392293.1006
9.353734472,1.2155289,0.145074992,219392.3274
19.96446028,1.5109557,0.147440872,285104.6515
16.36937158,1.6295215,0.144858525,256560.8886
13.33093586,1.4974652,0.14758755,232060.6211
16.39543356,1.5172336,0.142849389,329750.5764
14.1118747,1.5797703,0.146000258,345839.5717
6.722707378,1.0428448,0.142996379,237824.2815
3.743485428,0.7693514,0.141972542,427849.0896
5.965789441,0.94896877,0.141688144,280774.6077
14.93896019,1.517111,0.142446404,248932.6953
19.07454864,1.2772798,0.145855328,218205.5168
16.05307906,1.6834401,0.145039985,402287.3798
10.11497583,1.3259982,0.141581111,320288.9111
14.15155719,1.6305936,0.149124303,431660.7192
14.10703993,1.5468105,0.148075282,313410.6392
14.18748197,1.5371368,0.147093313,303967.157
13.18690917,1.5211049,0.140997468,434242.2221
4.041403866,0.79412698,0.141630189,284683.0651
18.38767705,1.4136573,0.147736063,308695.5167
19.68920783,1.3985828,0.147140156,264800.0724
3.830917207,0.79506419,0.14183348,240040.5864
16.46357512,1.5727228,0.143551544,311817.3178
12.00977658,1.3958538,0.145622819,352373.0433
12.33147155,1.4846893,0.144328546,403214.0831
13.54100476,1.4837234,0.143595969,252176.0061
19.77923491,1.4414519,0.141017201,332824.1686
14.6848344,1.5619813,0.147007508,406565.539
18.66663097,1.4868702,0.14661254,296170.3629
12.42130726,1.4823831,0.14101138,399850.5188
